timestamp,agent.name,rule.description,rule.level,rule.id
"Mar 26, 2026 @ 09:21:30.801",ip-10-20-135-160.ec2.internal,Azure Security Posture: Azure registry container images should have vulnerabilities resolved.,10,100200
"Mar 26, 2026 @ 09:21:30.801",ip-10-20-135-160.ec2.internal,Azure Security Posture: Azure registry container images should have vulnerabilities resolved.,10,100200
"Mar 26, 2026 @ 09:21:30.801",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 26, 2026 @ 09:20:41.642",Jasmins-MacBook-Pro.local,Host-based anomaly detection event (rootcheck).,7,510
"Mar 26, 2026 @ 09:19:06.577",Fridge.local,Host-based anomaly detection event (rootcheck).,7,510
"Mar 26, 2026 @ 09:19:06.179",Fridge.local,Host-based anomaly detection event (rootcheck).,7,510
"Mar 26, 2026 @ 09:19:05.920",Fridge.local,Host-based anomaly detection event (rootcheck).,7,510
"Mar 26, 2026 @ 09:19:04.786",Fridge.local,Host-based anomaly detection event (rootcheck).,7,510
"Mar 26, 2026 @ 09:03:26.701",DESKTOP-614PKO4,Windows User Logoff,3,60137
"Mar 26, 2026 @ 09:03:25.740",DESKTOP-614PKO4,SessionEnv was unavailable to handle a notification event.,5,60775
"Mar 26, 2026 @ 09:03:25.711",DESKTOP-614PKO4,WSearch was unavailable to handle a notification event.,5,60775
"Mar 26, 2026 @ 09:03:16.246",Jasmins-MacBook-Pro.local,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Mar 26, 2026 @ 09:03:14.596",DESKTOP-614PKO4,Windows System error event,5,61102
"Mar 26, 2026 @ 09:03:14.596",DESKTOP-614PKO4,Windows System error event,5,61102
"Mar 26, 2026 @ 09:03:14.567",DESKTOP-614PKO4,Windows System error event,5,61102
"Mar 26, 2026 @ 09:03:08.406",DESKTOP-614PKO4,System shutdown initiated.,3,67018
"Mar 26, 2026 @ 08:51:29.877",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update dpkg.,10,100200
"Mar 26, 2026 @ 08:51:29.877",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update libpng1.6.,10,100200
"Mar 26, 2026 @ 08:51:29.877",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update glibc.,10,100200
"Mar 26, 2026 @ 08:51:29.877",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update openssl.,10,100200
"Mar 26, 2026 @ 08:51:29.875",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update gnutls28.,10,100200
"Mar 26, 2026 @ 08:51:29.874",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update freetype.,10,100200
"Mar 26, 2026 @ 08:51:29.874",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update sqlite3.,10,100200
"Mar 26, 2026 @ 08:51:29.873",ip-10-20-135-160.ec2.internal,Azure Security Posture: Azure registry container images should have vulnerabilities resolved.,10,100200
"Mar 26, 2026 @ 08:51:29.873",ip-10-20-135-160.ec2.internal,Azure Security Posture: Azure registry container images should have vulnerabilities resolved.,10,100200
"Mar 26, 2026 @ 08:51:29.873",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 26, 2026 @ 08:51:29.873",ip-10-20-135-160.ec2.internal,Azure Security Posture: Azure registry container images should have vulnerabilities resolved.,10,100200
"Mar 26, 2026 @ 08:51:29.872",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update urllib3.,10,100200
"Mar 26, 2026 @ 08:51:29.872",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update requests.,10,100200
"Mar 26, 2026 @ 08:51:29.871",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update vim-minimal.,10,100200
"Mar 26, 2026 @ 08:51:29.871",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update braces.,10,100200
"Mar 26, 2026 @ 08:51:29.870",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update brace-expansion.,10,100200
"Mar 26, 2026 @ 08:51:29.870",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update tar.,10,100200
"Mar 26, 2026 @ 08:51:29.869",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update minimatch.,10,100200
"Mar 26, 2026 @ 08:51:29.868",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update flatted.,10,100200
"Mar 26, 2026 @ 08:51:29.867",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update qs.,10,100200
"Mar 26, 2026 @ 08:51:29.866",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update cross-spawn.,10,100200
"Mar 26, 2026 @ 08:51:29.866",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update js-yaml.,10,100200
"Mar 26, 2026 @ 08:51:29.865",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update body-parser.,10,100200
"Mar 26, 2026 @ 08:51:29.865",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update busybox.,10,100200
"Mar 26, 2026 @ 08:51:29.864",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update glob.,10,100200
"Mar 26, 2026 @ 08:51:29.863",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update ajv.,10,100200
"Mar 26, 2026 @ 08:51:29.862",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update tar.,10,100200
"Mar 26, 2026 @ 08:51:29.861",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update file-type.,10,100200
"Mar 26, 2026 @ 08:51:29.860",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update brace-expansion.,10,100200
"Mar 26, 2026 @ 08:51:29.859",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update axios.,10,100200
"Mar 26, 2026 @ 08:51:29.859",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update minimatch.,10,100200
"Mar 26, 2026 @ 08:51:29.858",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update multer.,10,100200
"Mar 26, 2026 @ 08:51:29.857",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update sqlite3.,10,100200
"Mar 26, 2026 @ 08:51:29.857",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update libpng1.6.,10,100200
"Mar 26, 2026 @ 08:51:29.856",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update glibc.,10,100200
"Mar 26, 2026 @ 08:51:29.855",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update openssl.,10,100200
"Mar 26, 2026 @ 08:51:29.855",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update gnutls28.,10,100200
"Mar 26, 2026 @ 08:51:29.854",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update dpkg.,10,100200
"Mar 26, 2026 @ 08:51:29.854",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update freetype.,10,100200
"Mar 26, 2026 @ 08:51:29.853",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update ajv.,10,100200
"Mar 26, 2026 @ 08:51:29.853",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update qs.,10,100200
"Mar 26, 2026 @ 08:51:29.852",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update file-type.,10,100200
"Mar 26, 2026 @ 08:51:29.852",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update minimatch.,10,100200
"Mar 26, 2026 @ 08:51:29.851",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update cross-spawn.,10,100200
"Mar 26, 2026 @ 08:51:29.851",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update fast-xml-parser.,10,100200
"Mar 26, 2026 @ 08:51:29.850",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update glob.,10,100200
"Mar 26, 2026 @ 08:51:29.848",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update brace-expansion.,10,100200
"Mar 26, 2026 @ 08:51:29.848",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update flatted.,10,100200
"Mar 26, 2026 @ 08:51:29.847",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update busybox.,10,100200
"Mar 26, 2026 @ 08:51:29.846",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update js-yaml.,10,100200
"Mar 26, 2026 @ 08:51:29.845",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update multer.,10,100200
"Mar 26, 2026 @ 08:51:29.844",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update tar.,10,100200
"Mar 26, 2026 @ 08:51:29.843",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update glob.,10,100200
"Mar 26, 2026 @ 08:51:29.842",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update axios.,10,100200
"Mar 26, 2026 @ 08:51:29.841",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update tar.,10,100200
"Mar 26, 2026 @ 08:51:29.839",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update busybox.,10,100200
"Mar 26, 2026 @ 08:51:29.838",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update qs.,10,100200
"Mar 26, 2026 @ 08:51:29.838",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update webpack.,10,100200
"Mar 26, 2026 @ 08:51:29.837",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update multer.,10,100200
"Mar 26, 2026 @ 08:51:29.836",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update js-yaml.,10,100200
"Mar 26, 2026 @ 08:51:29.836",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update body-parser.,10,100200
"Mar 26, 2026 @ 08:51:29.835",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update brace-expansion.,10,100200
"Mar 26, 2026 @ 08:51:29.835",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update minimatch.,10,100200
"Mar 26, 2026 @ 08:51:29.835",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update file-type.,10,100200
"Mar 26, 2026 @ 08:51:29.833",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update flatted.,10,100200
"Mar 26, 2026 @ 08:51:29.832",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update diff.,10,100200
"Mar 26, 2026 @ 08:51:29.832",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update ajv.,10,100200
"Mar 26, 2026 @ 08:51:29.831",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update cross-spawn.,10,100200
"Mar 26, 2026 @ 08:51:29.830",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 26, 2026 @ 08:51:29.830",ip-10-20-135-160.ec2.internal,Azure Security Posture: Azure registry container images should have vulnerabilities resolved.,10,100200
"Mar 26, 2026 @ 08:50:38.689",DESKTOP-614PKO4,Software protection service scheduled successfully.,3,60642
"Mar 26, 2026 @ 08:44:59.737",Fridge.local,Wazuh agent disconnected.,3,504
"Mar 26, 2026 @ 08:44:59.737",Jasmins-MacBook-Pro.local,Wazuh agent disconnected.,3,504
"Mar 26, 2026 @ 08:41:29.092",ip-10-20-135-160.ec2.internal,Azure: Log analytics activity,3,87810
"Mar 26, 2026 @ 08:41:29.092",ip-10-20-135-160.ec2.internal,Azure: Log analytics activity,3,87810
"Mar 26, 2026 @ 08:30:02.411",ip-10-20-135-160.ec2.internal,PAM: Login session opened.,3,5501
"Mar 26, 2026 @ 08:28:22.902",Jasmins-MacBook-Pro.local,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Mar 26, 2026 @ 08:28:22.831",Jasmins-MacBook-Pro.local,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Mar 26, 2026 @ 08:22:43.834",Fridge.local,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Mar 26, 2026 @ 07:51:28.096",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 26, 2026 @ 07:51:26.640",ip-10-20-135-160.ec2.internal,Azure: Log analytics activity,3,87810
"Mar 26, 2026 @ 07:51:26.640",ip-10-20-135-160.ec2.internal,Azure: Log analytics activity,3,87810
"Mar 26, 2026 @ 07:45:00.070",Jasmins-MacBook-Pro.local,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Mar 26, 2026 @ 07:33:16.092",Fridge.local,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Mar 26, 2026 @ 07:30:02.096",ip-10-20-135-160.ec2.internal,PAM: Login session opened.,3,5501
"Mar 26, 2026 @ 07:26:25.012",Jasmins-MacBook-Pro.local,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Mar 26, 2026 @ 07:24:08.362",DESKTOP-614PKO4,Software protection service scheduled successfully.,3,60642
"Mar 26, 2026 @ 07:21:33.816",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update js-yaml.,10,100200
"Mar 26, 2026 @ 07:21:33.815",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update multer.,10,100200
"Mar 26, 2026 @ 07:21:33.814",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update flatted.,10,100200
"Mar 26, 2026 @ 07:21:33.813",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update body-parser.,10,100200
"Mar 26, 2026 @ 07:21:33.812",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update glob.,10,100200
"Mar 26, 2026 @ 07:21:33.811",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update qs.,10,100200
"Mar 26, 2026 @ 07:21:33.810",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update file-type.,10,100200
"Mar 26, 2026 @ 07:21:33.809",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update brace-expansion.,10,100200
"Mar 26, 2026 @ 07:21:33.807",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update busybox.,10,100200
"Mar 26, 2026 @ 07:21:33.806",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update minimatch.,10,100200
"Mar 26, 2026 @ 07:21:33.805",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update axios.,10,100200
"Mar 26, 2026 @ 07:21:33.805",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update ajv.,10,100200
"Mar 26, 2026 @ 07:21:33.804",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update cross-spawn.,10,100200
"Mar 26, 2026 @ 07:21:33.802",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update tar.,10,100200
"Mar 26, 2026 @ 07:21:33.802",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update fast-xml-parser.,10,100200
"Mar 26, 2026 @ 07:21:33.801",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update tar.,10,100200
"Mar 26, 2026 @ 07:21:33.798",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update js-yaml.,10,100200
"Mar 26, 2026 @ 07:21:33.798",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update fast-xml-parser.,10,100200
"Mar 26, 2026 @ 07:21:33.797",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update minimatch.,10,100200
"Mar 26, 2026 @ 07:21:33.797",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update multer.,10,100200
"Mar 26, 2026 @ 07:21:33.797",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update ajv.,10,100200
"Mar 26, 2026 @ 07:21:33.796",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update busybox.,10,100200
"Mar 26, 2026 @ 07:21:33.793",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update file-type.,10,100200
"Mar 26, 2026 @ 07:21:33.793",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update qs.,10,100200
"Mar 26, 2026 @ 07:21:33.793",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update flatted.,10,100200
"Mar 26, 2026 @ 07:21:33.792",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update brace-expansion.,10,100200
"Mar 26, 2026 @ 07:21:33.791",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update cross-spawn.,10,100200
"Mar 26, 2026 @ 07:21:33.790",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update glob.,10,100200
"Mar 26, 2026 @ 07:21:33.789",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update diff.,10,100200
"Mar 26, 2026 @ 07:15:21.088",Fridge.local,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Mar 26, 2026 @ 07:14:58.975",MACBOOKs-MacBook-Pro.local,Wazuh agent disconnected.,3,504
"Mar 26, 2026 @ 07:11:28.034",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update minimatch.,10,100200
"Mar 26, 2026 @ 07:11:28.033",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update next.,10,100200
"Mar 26, 2026 @ 07:11:28.032",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update tar.,10,100200
"Mar 26, 2026 @ 07:11:28.031",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update zlib.,10,100200
"Mar 26, 2026 @ 07:10:24.442",Jasmins-MacBook-Pro.local,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Mar 26, 2026 @ 07:01:51.942",Fridge.local,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Mar 26, 2026 @ 06:57:32.250",MACBOOKs-MacBook-Pro.local,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Mar 26, 2026 @ 06:52:23.473",Jasmins-MacBook-Pro.local,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Mar 26, 2026 @ 06:51:26.598",ip-10-20-135-160.ec2.internal,Azure: Log analytics activity,3,87810
"Mar 26, 2026 @ 06:51:26.598",ip-10-20-135-160.ec2.internal,Azure: Log analytics activity,3,87810
"Mar 26, 2026 @ 06:41:28.358",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update brace-expansion.,10,100200
"Mar 26, 2026 @ 06:41:28.357",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update tar.,10,100200
"Mar 26, 2026 @ 06:41:28.356",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update js-yaml.,10,100200
"Mar 26, 2026 @ 06:41:28.356",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update flatted.,10,100200
"Mar 26, 2026 @ 06:41:28.355",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update qs.,10,100200
"Mar 26, 2026 @ 06:41:28.355",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update fast-xml-parser.,10,100200
"Mar 26, 2026 @ 06:41:28.352",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update minimatch.,10,100200
"Mar 26, 2026 @ 06:41:28.352",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update body-parser.,10,100200
"Mar 26, 2026 @ 06:41:28.352",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update cross-spawn.,10,100200
"Mar 26, 2026 @ 06:41:28.352",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update busybox.,10,100200
"Mar 26, 2026 @ 06:41:28.351",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update multer.,10,100200
"Mar 26, 2026 @ 06:41:28.349",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update tmp.,10,100200
"Mar 26, 2026 @ 06:41:28.349",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update file-type.,10,100200
"Mar 26, 2026 @ 06:41:28.348",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update glob.,10,100200
"Mar 26, 2026 @ 06:41:28.347",ip-10-20-135-160.ec2.internal,Azure Security Posture: Update ajv.,10,100200
"Mar 26, 2026 @ 06:41:16.213",Jasmins-MacBook-Pro.local,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Mar 26, 2026 @ 06:34:23.954",Jasmins-MacBook-Pro.local,Listened ports status (netstat) changed (new port opened or closed).,7,533
"Mar 26, 2026 @ 06:33:20.438",DESKTOP-614PKO4,Registry Key Entry Deleted.,5,597
"Mar 26, 2026 @ 06:33:20.411",DESKTOP-614PKO4,Registry Key Entry Deleted.,5,597
"Mar 26, 2026 @ 06:33:20.411",DESKTOP-614PKO4,Registry Key Entry Deleted.,5,597
"Mar 26, 2026 @ 06:33:20.383",DESKTOP-614PKO4,Registry Value Entry Deleted.,5,751
"Mar 26, 2026 @ 06:33:20.383",DESKTOP-614PKO4,Registry Key Entry Deleted.,5,597
"Mar 26, 2026 @ 06:33:20.356",DESKTOP-614PKO4,Registry Value Entry Deleted.,5,751
"Mar 26, 2026 @ 06:33:20.356",DESKTOP-614PKO4,Registry Value Entry Deleted.,5,751
"Mar 26, 2026 @ 06:33:20.328",DESKTOP-614PKO4,Registry Value Entry Deleted.,5,751
"Mar 26, 2026 @ 06:33:20.328",DESKTOP-614PKO4,Registry Value Entry Deleted.,5,751
"Mar 26, 2026 @ 06:33:20.295",DESKTOP-614PKO4,Registry Value Entry Deleted.,5,751
"Mar 26, 2026 @ 06:33:20.295",DESKTOP-614PKO4,Registry Value Entry Deleted.,5,751
"Mar 26, 2026 @ 06:33:20.265",DESKTOP-614PKO4,Registry Value Entry Deleted.,5,751
"Mar 26, 2026 @ 06:33:20.265",DESKTOP-614PKO4,Registry Value Entry Deleted.,5,751
"Mar 26, 2026 @ 06:33:20.236",DESKTOP-614PKO4,Registry Value Entry Deleted.,5,751
